,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,match_id,eventType,cumulative_mins,index,id,home_team_id,away_team_id,ftScore,match_date,progressive_pass,xThreat,xThreat_gen,lead_to_shot,lead_to_goal,key_pass,isAssist,isCross,isCorner,isFreekick,isGoalkick,is_offensive,is_bigchance,is_penalty,is_own_goal,X,Y,EndX,EndY,BlockedX,BlockedY,GoalMouthY,isblocked,body,isShotonTarget,name,short_name,team_id,team_name
940,405.0,47.0,16.0,13,68.9,10.5,49.0,2.0,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.74'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.4'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322036.0,74.4,5.4,,,,,,,,,,0.0,1729305,Pass,49.18333333333333,773.0,2602366781.0,13.0,167.0,1-0,08 October 2023,,0.0027798020478812108,0.0027798020478812108,,False,False,,False,,,,,,,False,82.68,8.4,89.28,4.32,,,,,,False,Ben White,B.White,13,Arsenal
941,405.5,47.0,18.5,13,74.4,5.4,49.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,279379.0,89.0,16.0,,,,,,406.0,,,,,1729305,Carry,49.224999999999994,,,,,,,True,0.016398328583050015,0.016398328583050015,,False,False,,False,,,,,,,False,89.28,4.32,106.8,12.8,,,,,foot,False,Gabriel Jesus,G.Jesus,13,Arsenal
942,406.0,47.0,21.0,13,89.0,16.0,49.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.81'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '435'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.1'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.9'}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[91, 126, 36, 37, 217, 218]",True,279379.0,90.9,19.1,,,,,,,,,,0.0,1729305,Pass,49.266666666666666,774.0,2602366801.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,True,,,,True,,,False,106.8,12.8,109.08,15.280000000000001,,,,,,False,Gabriel Jesus,G.Jesus,13,Arsenal
943,435.0,47.0,21.0,167,12.1,90.3,49.0,2.0,Clearance,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '406'}, {'type': {'value': 185, 'displayName': 'BlockedCross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 59]",True,402664.0,,,,,,,,,,,,0.0,1729305,Clearance,49.266666666666666,775.0,2602366793.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,14.52,72.24,,,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
944,436.0,47.0,23.0,167,5.4,84.2,49.0,2.0,BallRecovery,Successful,[],[93],False,402664.0,,,,,,,,,,,,0.0,1729305,BallRecovery,49.3,776.0,2602366837.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,6.48,67.36,,,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
945,437.0,47.0,24.0,167,4.7,84.6,49.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.7'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '6.2'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '407'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.44'}]","[91, 118, 120, 29, 124, 36, 37, 215, 218]",True,402664.0,6.2,85.7,,,,,,,,,,0.0,1729305,Pass,49.31666666666666,777.0,2602366909.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,True,,,False,5.64,67.67999999999999,7.4399999999999995,68.56,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
946,407.0,47.0,24.0,13,95.1,13.4,49.0,2.0,BlockedPass,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '437'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[91, 60]",True,279379.0,,,,,,,,,,,,0.0,1729305,BlockedPass,49.31666666666666,778.0,2602366889.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,114.11999999999999,10.72,,,,,,,,False,Gabriel Jesus,G.Jesus,13,Arsenal
947,438.0,47.0,27.0,167,6.7,93.6,49.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.1'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.04'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.6'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '408'}]","[91, 118, 120, 29, 124, 36, 37, 215, 218]",True,331254.0,11.1,93.9,,,,,,,,,,0.0,1729305,Pass,49.36666666666667,779.0,2602366999.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,True,,,False,8.04,74.88,13.319999999999999,75.12,,,,,,False,Phil Foden,P.Foden,167,Man City
948,408.0,47.0,27.0,13,92.6,8.5,49.0,2.0,BlockedPass,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '438'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 60]",True,322036.0,,,,,,,,,,,,0.0,1729305,BlockedPass,49.36666666666667,780.0,2602366937.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,111.11999999999999,6.800000000000001,,,,,,,,False,Ben White,B.White,13,Arsenal
949,440.0,47.0,47.0,167,8.5,100.0,49.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.60'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 36, 38, 215]",True,402664.0,13.5,95.3,,,,,,,,,,0.0,1729305,Pass,49.699999999999996,781.0,2602367489.0,13.0,167.0,1-0,08 October 2023,,0.0007562030780780774,0.0007562030780780774,,False,False,,False,,,,,,,False,10.2,80.0,16.2,76.24,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
950,441.0,47.0,48.0,167,13.5,95.1,49.0,2.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.94'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.8'}, {'type': {'value': 156, 'displayName': 'LayOff'}}]","[91, 117, 30, 35, 37, 215, 218]",True,136741.0,4.9,97.8,,,,,,,,,,0.0,1729305,Pass,49.71666666666666,782.0,2602367513.0,13.0,167.0,1-0,08 October 2023,,-0.00136728632132132,0.0,,False,False,,False,,,,,,,False,16.2,76.08,5.88,78.24000000000001,,,,,,False,Bernardo Silva,B.Silva,167,Man City
951,442.0,47.0,51.0,167,4.8,97.8,49.0,2.0,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,402664.0,,,,,,,,,,,,0.0,1729305,BallTouch,49.766666666666666,783.0,2602367541.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,5.76,78.24000000000001,,,,,,,,False,Josko Gvardiol,J.Gvardiol,167,Man City
952,411.0,48.0,8.0,13,89.7,0.0,50.0,2.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.0'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '98.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.00'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 212, 36, 37, 217]",True,322036.0,98.5,19.0,,,,,,,,,,0.0,1729305,Pass,50.05,784.0,2602367995.0,13.0,167.0,1-0,08 October 2023,,0.01116779230230229,0.01116779230230229,,False,False,,False,,,,,,,False,107.64,0.0,118.19999999999999,15.200000000000001,,,,,,False,Ben White,B.White,13,Arsenal
953,412.0,48.0,10.0,13,98.5,19.0,50.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '42.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.71'}]","[91, 120, 29, 139, 35, 37, 217, 218]",True,279379.0,96.4,42.1,,,,,,,,,,0.0,1729305,Pass,50.08333333333333,785.0,2602368053.0,13.0,167.0,1-0,08 October 2023,True,,,,False,False,,False,,,,,,,False,118.19999999999999,15.200000000000001,115.68,33.68,,,,,head,False,Gabriel Jesus,G.Jesus,13,Arsenal
954,444.0,48.0,12.0,167,2.6,56.0,50.0,2.0,KeeperPickup,Successful,[],[93],False,121774.0,,,,,,,,,,,,0.0,1729305,KeeperPickup,50.11666666666667,786.0,2602368029.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,3.12,44.800000000000004,,,,,,,,False,Ederson,E.Ederson,167,Man City
955,445.0,48.0,24.0,167,9.7,50.3,50.0,2.0,Pass,Successful,"[{'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.87'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}]","[91, 36, 38, 215, 218]",True,121774.0,13.1,16.9,,,,,,,,,,0.0,1729305,Pass,50.31666666666666,787.0,2602368361.0,13.0,167.0,1-0,08 October 2023,,-0.0016559330882459072,0.0,,False,False,,False,,,,,,,False,11.639999999999999,40.24,15.719999999999999,13.52,,,,,,False,Ederson,E.Ederson,167,Man City
956,446.0,48.0,26.0,167,13.1,16.9,50.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '6.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.01'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.1'}]","[91, 117, 30, 35, 37, 215, 218]",True,313171.0,6.4,39.1,,,,,,,,,,0.0,1729305,Pass,50.349999999999994,788.0,2602368409.0,13.0,167.0,1-0,08 October 2023,,0.0008641823627982374,0.0008641823627982374,,False,False,,False,,,,,,,False,15.719999999999999,13.52,7.68,31.28,,,,,,False,Rúben Dias,R.Dias,167,Man City
957,447.0,48.0,29.0,167,5.9,42.5,50.0,2.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.27'}]","[91, 117, 30, 36, 37, 215, 218]",True,121774.0,13.7,81.3,,,,,,,,,,0.0,1729305,Pass,50.4,789.0,2602368543.0,13.0,167.0,1-0,08 October 2023,,-0.0007837471535349153,0.0,,False,False,,False,,,,,,,False,7.08,34.0,16.439999999999998,65.04,,,,,,False,Ederson,E.Ederson,167,Man City
958,447.5,48.0,32.5,167,13.7,81.3,50.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,122945.0,20.3,75.5,,,,,,448.0,,,,,1729305,Carry,50.45833333333333,,,,,,,,0.0008025139892069242,0.0008025139892069242,,False,False,,False,,,,,,,False,16.439999999999998,65.04,24.36,60.400000000000006,,,,,foot,False,Nathan Aké,N.Aké,167,Man City
959,448.0,48.0,36.0,167,20.3,75.5,50.0,2.0,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.76'}]","[91, 117, 30, 35, 38, 215, 218]",True,122945.0,4.7,58.2,,,,,,,,,,0.0,1729305,Pass,50.516666666666666,790.0,2602368605.0,13.0,167.0,1-0,08 October 2023,,-0.0002518854921062189,0.0,,False,False,,False,,,,,,,False,24.36,60.400000000000006,5.64,46.56,,,,,,False,Nathan Aké,N.Aké,167,Man City
960,449.0,48.0,38.0,167,4.5,57.9,50.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.99'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.8'}]","[91, 117, 30, 36, 38, 215, 218]",True,121774.0,12.5,14.8,,,,,,,,,,0.0,1729305,Pass,50.55,791.0,2602368661.0,13.0,167.0,1-0,08 October 2023,,-0.00091733602991881,0.0,,False,False,,False,,,,,,,False,5.3999999999999995,46.32,15.0,11.840000000000002,,,,,,False,Ederson,E.Ederson,167,Man City
961,450.0,48.0,40.0,167,12.9,13.4,50.0,2.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.55'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.8'}]","[91, 117, 30, 36, 37, 215, 218]",True,313171.0,21.7,21.8,,,,,,,,,,0.0,1729305,Pass,50.58333333333333,792.0,2602368715.0,13.0,167.0,1-0,08 October 2023,,0.001296117990039588,0.001296117990039588,,False,False,,False,,,,,,,False,15.48,10.72,26.04,17.44,,,,,,False,Rúben Dias,R.Dias,167,Man City
962,451.0,48.0,42.0,167,21.7,21.4,50.0,2.0,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.65'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,444791.0,36.5,38.8,,,,,,,,,,0.0,1729305,Pass,50.61666666666667,793.0,2602368767.0,13.0,167.0,1-0,08 October 2023,,0.0028160573789104415,0.0028160573789104415,,False,False,,False,,,,,,,False,26.04,17.12,43.8,31.04,,,,,,False,Rico Lewis,R.Lewis,167,Man City
963,452.0,48.0,43.0,167,36.5,38.8,50.0,2.0,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,365409.0,,,,,,,,,,,,0.0,1729305,BallTouch,50.63333333333333,794.0,2602368769.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,43.8,31.04,,,,,,,,False,Julián Álvarez,J.Álvarez,167,Man City
964,413.0,48.0,44.0,13,53.7,57.3,50.0,2.0,BallRecovery,Successful,[],[93],False,106968.0,,,,,,,,,,,,0.0,1729305,BallRecovery,50.65,795.0,2602368761.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,64.44,45.84,,,,,,,,False,Jorginho,J.Jorginho,13,Arsenal
965,414.0,48.0,45.0,13,54.9,58.4,50.0,2.0,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.13'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,106968.0,59.7,74.3,,,,,,,,,,0.0,1729305,Pass,50.666666666666664,796.0,2602368829.0,13.0,167.0,1-0,08 October 2023,,0.0010921146090384706,0.0010921146090384706,,False,False,,False,,,,,,,False,65.88,46.72,71.64,59.44,,,,,,False,Jorginho,J.Jorginho,13,Arsenal
966,415.0,48.0,47.0,13,61.1,77.0,50.0,2.0,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.35'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,273257.0,63.2,91.7,,,,,,,,,,0.0,1729305,Pass,50.699999999999996,797.0,2602368943.0,13.0,167.0,1-0,08 October 2023,,-0.0004948622250704193,0.0,,False,False,,False,,,,,,,False,73.32,61.6,75.84,73.36,,,,,,False,Oleksandr Zinchenko,O.Zinchenko,13,Arsenal
967,415.5,48.0,49.5,13,63.2,91.7,50.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,332325.0,79.0,91.4,,,,,,416.0,,,,,1729305,Carry,50.74166666666666,,,,,,,True,0.009839552643702256,0.009839552643702256,,False,False,,False,,,,,,,False,75.84,73.36,94.8,73.12,,,,,foot,False,Declan Rice,D.Rice,13,Arsenal
968,416.0,48.0,52.0,13,79.0,91.4,50.0,2.0,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.77'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.4'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,332325.0,79.4,81.2,,,,,,,,,,0.0,1729305,Pass,50.78333333333333,798.0,2602368997.0,13.0,167.0,1-0,08 October 2023,,0.002091594291694098,0.002091594291694098,,False,False,,False,,,,,,,False,94.8,73.12,95.28,64.96000000000001,,,,,,False,Declan Rice,D.Rice,13,Arsenal
969,416.5,48.0,53.5,13,79.4,81.2,50.0,2.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,345845.0,92.4,80.4,,,,,,417.0,,,,,1729305,Carry,50.80833333333333,,,,,,,,0.015217026171080984,0.015217026171080984,,False,False,,False,,,,,,,False,95.28,64.96000000000001,110.88000000000001,64.32000000000001,,,,,foot,False,Eddie Nketiah,E.Nketiah,13,Arsenal
970,417.0,48.0,55.0,13,92.4,80.4,50.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '453'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.9'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.44'}]","[91, 126, 35, 38, 217, 218]",True,345845.0,91.4,74.9,,,,,,,,,,0.0,1729305,Pass,50.83333333333333,799.0,2602369017.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,True,,,,True,,,False,110.88000000000001,64.32000000000001,109.68,59.92000000000001,,,,,,False,Eddie Nketiah,E.Nketiah,13,Arsenal
971,453.0,48.0,55.0,167,8.8,20.9,50.0,2.0,Clearance,Successful,"[{'type': {'value': 185, 'displayName': 'BlockedCross'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '417'}]","[91, 59]",True,136741.0,,,,,,,,,,,,0.0,1729305,Clearance,50.83333333333333,800.0,2602369021.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,10.56,16.72,,,,,,,,False,Bernardo Silva,B.Silva,167,Man City
972,418.0,48.0,56.0,13,91.3,77.0,50.0,2.0,CornerAwarded,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '454'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[122],False,345845.0,,,,,,,,,,,,0.0,1729305,CornerAwarded,50.849999999999994,801.0,2602369029.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,109.55999999999999,61.6,,,,,,,,False,Eddie Nketiah,E.Nketiah,13,Arsenal
973,454.0,48.0,56.0,167,8.7,23.0,50.0,2.0,CornerAwarded,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '418'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[122],False,136741.0,,,,,,,,,,,,0.0,1729305,CornerAwarded,50.849999999999994,802.0,2602369023.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,10.44,18.400000000000002,,,,,,,,False,Bernardo Silva,B.Silva,167,Man City
974,419.0,49.0,21.0,13,99.5,99.5,51.0,2.0,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.62'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.8'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.5'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.7'}]","[91, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,380706.0,96.7,51.5,,,,,,,,,,0.0,1729305,Pass,51.266666666666666,803.0,2602369799.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,True,True,,,,,,False,119.39999999999999,79.60000000000001,116.03999999999999,41.2,,,,,,False,Gabriel Martinelli,G.Martinelli,13,Arsenal
975,455.0,49.0,25.0,167,2.9,50.4,51.0,2.0,Aerial,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '435'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[197, 200]",False,121774.0,,,,,,,,,,,,0.0,1729305,Aerial,51.33333333333333,804.0,2602369769.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,3.48,40.32,,,,,,,,False,Ederson,E.Ederson,167,Man City
976,435.0,49.0,25.0,13,97.1,49.6,51.0,2.0,Aerial,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '455'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[198, 199]",False,334087.0,,,,,,,,,,,,0.0,1729305,Aerial,51.33333333333333,805.0,2602371521.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,True,,,False,116.51999999999998,39.68000000000001,,,,,,,,False,Gabriel Magalhães,G.Magalhães,13,Arsenal
977,456.0,49.0,25.0,167,4.1,51.0,51.0,2.0,Clearance,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.57'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 94, 95, 215]",True,121774.0,4.1,59.1,,,,,,,,,,0.0,1729305,Clearance,51.33333333333333,806.0,2602369807.0,13.0,167.0,1-0,08 October 2023,,,,,False,False,,False,,,,,,,False,4.919999999999999,40.800000000000004,4.919999999999999,47.28,,,,,,False,Ederson,E.Ederson,167,Man City
